cluster_1	cluster_2	Jaccard	Overlap
dump.out.ecoli60.mci.I60_1062	dump.out.ecoli60.mci.I20_226	0.3333333333333333	1.0
dump.out.ecoli60.mci.I60_1063	dump.out.ecoli60.mci.I20_540	1.0	1.0
dump.out.ecoli60.mci.I60_1064	dump.out.ecoli60.mci.I20_541	1.0	1.0
dump.out.ecoli60.mci.I60_1065	dump.out.ecoli60.mci.I20_542	1.0	1.0
dump.out.ecoli60.mci.I60_1066	dump.out.ecoli60.mci.I20_79	0.125	1.0
dump.out.ecoli60.mci.I60_1067	dump.out.ecoli60.mci.I20_543	1.0	1.0
dump.out.ecoli60.mci.I60_1068	dump.out.ecoli60.mci.I20_544	1.0	1.0
dump.out.ecoli60.mci.I60_1069	dump.out.ecoli60.mci.I20_197	0.3333333333333333	1.0
dump.out.ecoli60.mci.I60_1070	dump.out.ecoli60.mci.I20_177	0.25	1.0
dump.out.ecoli60.mci.I60_1071	dump.out.ecoli60.mci.I20_545	1.0	1.0
dump.out.ecoli60.mci.I60_1072	dump.out.ecoli60.mci.I20_546	1.0	1.0
dump.out.ecoli60.mci.I60_1073	dump.out.ecoli60.mci.I20_79	0.125	1.0
dump.out.ecoli60.mci.I60_1074	dump.out.ecoli60.mci.I20_547	1.0	1.0
dump.out.ecoli60.mci.I60_1075	dump.out.ecoli60.mci.I20_224	0.3333333333333333	1.0
dump.out.ecoli60.mci.I60_1076	dump.out.ecoli60.mci.I20_548	1.0	1.0
dump.out.ecoli60.mci.I60_1077	dump.out.ecoli60.mci.I20_4	0.004524886877828055	1.0
dump.out.ecoli60.mci.I60_1078	dump.out.ecoli60.mci.I20_549	1.0	1.0
dump.out.ecoli60.mci.I60_1079	dump.out.ecoli60.mci.I20_550	1.0	1.0
dump.out.ecoli60.mci.I60_1080	dump.out.ecoli60.mci.I20_551	1.0	1.0
dump.out.ecoli60.mci.I60_1081	dump.out.ecoli60.mci.I20_11	0.021739130434782608	1.0
dump.out.ecoli60.mci.I60_1082	dump.out.ecoli60.mci.I20_552	1.0	1.0
dump.out.ecoli60.mci.I60_1083	dump.out.ecoli60.mci.I20_1	0.0012360939431396785	1.0
dump.out.ecoli60.mci.I60_1084	dump.out.ecoli60.mci.I20_10	0.021739130434782608	1.0
dump.out.ecoli60.mci.I60_1085	dump.out.ecoli60.mci.I20_11	0.021739130434782608	1.0
dump.out.ecoli60.mci.I60_1086	dump.out.ecoli60.mci.I20_49	0.09090909090909091	1.0
dump.out.ecoli60.mci.I60_1087	dump.out.ecoli60.mci.I20_93	0.16666666666666666	1.0
dump.out.ecoli60.mci.I60_1088	dump.out.ecoli60.mci.I20_2	0.0026455026455026454	1.0
dump.out.ecoli60.mci.I60_1089	dump.out.ecoli60.mci.I20_20	0.05263157894736842	1.0
dump.out.ecoli60.mci.I60_1090	dump.out.ecoli60.mci.I20_6	0.009174311926605505	1.0
dump.out.ecoli60.mci.I60_1091	dump.out.ecoli60.mci.I20_553	1.0	1.0
dump.out.ecoli60.mci.I60_1092	dump.out.ecoli60.mci.I20_50	0.1	1.0
dump.out.ecoli60.mci.I60_1093	dump.out.ecoli60.mci.I20_16	0.037037037037037035	1.0
dump.out.ecoli60.mci.I60_1094	dump.out.ecoli60.mci.I20_20	0.05263157894736842	1.0
dump.out.ecoli60.mci.I60_1095	dump.out.ecoli60.mci.I20_177	0.25	1.0
dump.out.ecoli60.mci.I60_1096	dump.out.ecoli60.mci.I20_146	0.25	1.0
dump.out.ecoli60.mci.I60_1097	dump.out.ecoli60.mci.I20_3	0.00423728813559322	1.0
dump.out.ecoli60.mci.I60_1098	dump.out.ecoli60.mci.I20_554	1.0	1.0
dump.out.ecoli60.mci.I60_1099	dump.out.ecoli60.mci.I20_98	0.16666666666666666	1.0
dump.out.ecoli60.mci.I60_1100	dump.out.ecoli60.mci.I20_33	0.07142857142857142	1.0
dump.out.ecoli60.mci.I60_1101	dump.out.ecoli60.mci.I20_555	1.0	1.0
dump.out.ecoli60.mci.I60_1102	dump.out.ecoli60.mci.I20_1	0.0012360939431396785	1.0
dump.out.ecoli60.mci.I60_1103	dump.out.ecoli60.mci.I20_54	0.1	1.0
dump.out.ecoli60.mci.I60_1104	dump.out.ecoli60.mci.I20_6	0.009174311926605505	1.0
dump.out.ecoli60.mci.I60_1105	dump.out.ecoli60.mci.I20_39	0.07692307692307693	1.0
dump.out.ecoli60.mci.I60_1106	dump.out.ecoli60.mci.I20_50	0.1	1.0
dump.out.ecoli60.mci.I60_1107	dump.out.ecoli60.mci.I20_351	0.5	1.0
dump.out.ecoli60.mci.I60_1108	dump.out.ecoli60.mci.I20_556	1.0	1.0
dump.out.ecoli60.mci.I60_1109	dump.out.ecoli60.mci.I20_4	0.004524886877828055	1.0
dump.out.ecoli60.mci.I60_1110	dump.out.ecoli60.mci.I20_5	0.009174311926605505	1.0
dump.out.ecoli60.mci.I60_1111	dump.out.ecoli60.mci.I20_141	0.2	1.0
dump.out.ecoli60.mci.I60_1112	dump.out.ecoli60.mci.I20_10	0.021739130434782608	1.0
dump.out.ecoli60.mci.I60_1113	dump.out.ecoli60.mci.I20_2	0.0026455026455026454	1.0
dump.out.ecoli60.mci.I60_1114	dump.out.ecoli60.mci.I20_557	1.0	1.0
dump.out.ecoli60.mci.I60_1115	dump.out.ecoli60.mci.I20_558	1.0	1.0
dump.out.ecoli60.mci.I60_1116	dump.out.ecoli60.mci.I20_559	1.0	1.0
dump.out.ecoli60.mci.I60_1117	dump.out.ecoli60.mci.I20_560	1.0	1.0
dump.out.ecoli60.mci.I60_1118	dump.out.ecoli60.mci.I20_29	0.0625	1.0
dump.out.ecoli60.mci.I60_1119	dump.out.ecoli60.mci.I20_1	0.0012360939431396785	1.0
dump.out.ecoli60.mci.I60_1120	dump.out.ecoli60.mci.I20_561	1.0	1.0
dump.out.ecoli60.mci.I60_1121	dump.out.ecoli60.mci.I20_92	0.14285714285714285	1.0
dump.out.ecoli60.mci.I60_1122	dump.out.ecoli60.mci.I20_2	0.0026455026455026454	1.0
dump.out.ecoli60.mci.I60_1123	dump.out.ecoli60.mci.I20_2	0.0026455026455026454	1.0
dump.out.ecoli60.mci.I60_1124	dump.out.ecoli60.mci.I20_562	1.0	1.0
dump.out.ecoli60.mci.I60_1125	dump.out.ecoli60.mci.I20_563	1.0	1.0
dump.out.ecoli60.mci.I60_1126	dump.out.ecoli60.mci.I20_564	1.0	1.0
dump.out.ecoli60.mci.I60_1127	dump.out.ecoli60.mci.I20_98	0.16666666666666666	1.0
dump.out.ecoli60.mci.I60_1128	dump.out.ecoli60.mci.I20_3	0.00423728813559322	1.0
dump.out.ecoli60.mci.I60_1129	dump.out.ecoli60.mci.I20_565	1.0	1.0
dump.out.ecoli60.mci.I60_1130	dump.out.ecoli60.mci.I20_566	1.0	1.0
dump.out.ecoli60.mci.I60_1131	dump.out.ecoli60.mci.I20_567	1.0	1.0
dump.out.ecoli60.mci.I60_1132	dump.out.ecoli60.mci.I20_568	1.0	1.0
dump.out.ecoli60.mci.I60_1133	dump.out.ecoli60.mci.I20_569	1.0	1.0
dump.out.ecoli60.mci.I60_1134	dump.out.ecoli60.mci.I20_570	1.0	1.0
dump.out.ecoli60.mci.I60_1135	dump.out.ecoli60.mci.I20_36	0.07692307692307693	1.0
dump.out.ecoli60.mci.I60_1136	dump.out.ecoli60.mci.I20_571	1.0	1.0
dump.out.ecoli60.mci.I60_1137	dump.out.ecoli60.mci.I20_572	1.0	1.0
dump.out.ecoli60.mci.I60_1138	dump.out.ecoli60.mci.I20_36	0.07692307692307693	1.0
dump.out.ecoli60.mci.I60_1139	dump.out.ecoli60.mci.I20_573	1.0	1.0
dump.out.ecoli60.mci.I60_1140	dump.out.ecoli60.mci.I20_574	1.0	1.0
dump.out.ecoli60.mci.I60_1141	dump.out.ecoli60.mci.I20_575	1.0	1.0
dump.out.ecoli60.mci.I60_1142	dump.out.ecoli60.mci.I20_576	1.0	1.0
dump.out.ecoli60.mci.I60_1143	dump.out.ecoli60.mci.I20_577	1.0	1.0
dump.out.ecoli60.mci.I60_1144	dump.out.ecoli60.mci.I20_2	0.0026455026455026454	1.0
dump.out.ecoli60.mci.I60_1145	dump.out.ecoli60.mci.I20_578	1.0	1.0
dump.out.ecoli60.mci.I60_1146	dump.out.ecoli60.mci.I20_579	1.0	1.0
dump.out.ecoli60.mci.I60_1147	dump.out.ecoli60.mci.I20_580	1.0	1.0
dump.out.ecoli60.mci.I60_1148	dump.out.ecoli60.mci.I20_581	1.0	1.0
dump.out.ecoli60.mci.I60_1149	dump.out.ecoli60.mci.I20_582	1.0	1.0
dump.out.ecoli60.mci.I60_1150	dump.out.ecoli60.mci.I20_2	0.0026455026455026454	1.0
dump.out.ecoli60.mci.I60_1151	dump.out.ecoli60.mci.I20_583	1.0	1.0
dump.out.ecoli60.mci.I60_1152	dump.out.ecoli60.mci.I20_584	1.0	1.0
dump.out.ecoli60.mci.I60_1153	dump.out.ecoli60.mci.I20_3	0.00423728813559322	1.0
dump.out.ecoli60.mci.I60_1154	dump.out.ecoli60.mci.I20_585	1.0	1.0
dump.out.ecoli60.mci.I60_1155	dump.out.ecoli60.mci.I20_586	1.0	1.0
dump.out.ecoli60.mci.I60_1156	dump.out.ecoli60.mci.I20_587	1.0	1.0
dump.out.ecoli60.mci.I60_1157	dump.out.ecoli60.mci.I20_3	0.00423728813559322	1.0
dump.out.ecoli60.mci.I60_1158	dump.out.ecoli60.mci.I20_588	1.0	1.0
dump.out.ecoli60.mci.I60_1159	dump.out.ecoli60.mci.I20_589	1.0	1.0
dump.out.ecoli60.mci.I60_1160	dump.out.ecoli60.mci.I20_590	1.0	1.0
dump.out.ecoli60.mci.I60_1161	dump.out.ecoli60.mci.I20_3	0.00423728813559322	1.0
dump.out.ecoli60.mci.I60_1162	dump.out.ecoli60.mci.I20_591	1.0	1.0
dump.out.ecoli60.mci.I60_1163	dump.out.ecoli60.mci.I20_592	1.0	1.0
dump.out.ecoli60.mci.I60_1164	dump.out.ecoli60.mci.I20_3	0.00423728813559322	1.0
dump.out.ecoli60.mci.I60_1165	dump.out.ecoli60.mci.I20_593	1.0	1.0
dump.out.ecoli60.mci.I60_1166	dump.out.ecoli60.mci.I20_594	1.0	1.0
dump.out.ecoli60.mci.I60_1167	dump.out.ecoli60.mci.I20_595	1.0	1.0
dump.out.ecoli60.mci.I60_1168	dump.out.ecoli60.mci.I20_596	1.0	1.0
dump.out.ecoli60.mci.I60_1169	dump.out.ecoli60.mci.I20_597	1.0	1.0
dump.out.ecoli60.mci.I60_1170	dump.out.ecoli60.mci.I20_598	1.0	1.0
dump.out.ecoli60.mci.I60_1171	dump.out.ecoli60.mci.I20_599	1.0	1.0
dump.out.ecoli60.mci.I60_1172	dump.out.ecoli60.mci.I20_600	1.0	1.0
dump.out.ecoli60.mci.I60_1173	dump.out.ecoli60.mci.I20_601	1.0	1.0
dump.out.ecoli60.mci.I60_1174	dump.out.ecoli60.mci.I20_602	1.0	1.0
dump.out.ecoli60.mci.I60_1175	dump.out.ecoli60.mci.I20_603	1.0	1.0
dump.out.ecoli60.mci.I60_1176	dump.out.ecoli60.mci.I20_96	0.16666666666666666	1.0
dump.out.ecoli60.mci.I60_1177	dump.out.ecoli60.mci.I20_604	1.0	1.0
dump.out.ecoli60.mci.I60_1178	dump.out.ecoli60.mci.I20_605	1.0	1.0
dump.out.ecoli60.mci.I60_1179	dump.out.ecoli60.mci.I20_606	1.0	1.0
dump.out.ecoli60.mci.I60_1180	dump.out.ecoli60.mci.I20_607	1.0	1.0
dump.out.ecoli60.mci.I60_1181	dump.out.ecoli60.mci.I20_608	1.0	1.0
dump.out.ecoli60.mci.I60_1182	dump.out.ecoli60.mci.I20_609	1.0	1.0
dump.out.ecoli60.mci.I60_1183	dump.out.ecoli60.mci.I20_19	0.045454545454545456	1.0
dump.out.ecoli60.mci.I60_1184	dump.out.ecoli60.mci.I20_115	0.2	1.0
dump.out.ecoli60.mci.I60_1185	dump.out.ecoli60.mci.I20_25	0.0625	1.0
dump.out.ecoli60.mci.I60_1186	dump.out.ecoli60.mci.I20_610	1.0	1.0
dump.out.ecoli60.mci.I60_1187	dump.out.ecoli60.mci.I20_3	0.00423728813559322	1.0
dump.out.ecoli60.mci.I60_1188	dump.out.ecoli60.mci.I20_611	1.0	1.0
dump.out.ecoli60.mci.I60_1189	dump.out.ecoli60.mci.I20_612	1.0	1.0
dump.out.ecoli60.mci.I60_1190	dump.out.ecoli60.mci.I20_613	1.0	1.0
dump.out.ecoli60.mci.I60_1191	dump.out.ecoli60.mci.I20_614	1.0	1.0
dump.out.ecoli60.mci.I60_1192	dump.out.ecoli60.mci.I20_615	1.0	1.0
dump.out.ecoli60.mci.I60_1193	dump.out.ecoli60.mci.I20_616	1.0	1.0
dump.out.ecoli60.mci.I60_1194	dump.out.ecoli60.mci.I20_617	1.0	1.0
dump.out.ecoli60.mci.I60_1195	dump.out.ecoli60.mci.I20_3	0.00423728813559322	1.0
dump.out.ecoli60.mci.I60_1196	dump.out.ecoli60.mci.I20_618	1.0	1.0
dump.out.ecoli60.mci.I60_1197	dump.out.ecoli60.mci.I20_619	1.0	1.0
dump.out.ecoli60.mci.I60_1198	dump.out.ecoli60.mci.I20_3	0.00423728813559322	1.0
dump.out.ecoli60.mci.I60_1199	dump.out.ecoli60.mci.I20_620	1.0	1.0
dump.out.ecoli60.mci.I60_1200	dump.out.ecoli60.mci.I20_621	1.0	1.0
dump.out.ecoli60.mci.I60_1201	dump.out.ecoli60.mci.I20_622	1.0	1.0
dump.out.ecoli60.mci.I60_1202	dump.out.ecoli60.mci.I20_623	1.0	1.0
dump.out.ecoli60.mci.I60_1203	dump.out.ecoli60.mci.I20_624	1.0	1.0
dump.out.ecoli60.mci.I60_1204	dump.out.ecoli60.mci.I20_109	0.16666666666666666	1.0
dump.out.ecoli60.mci.I60_1205	dump.out.ecoli60.mci.I20_625	1.0	1.0
dump.out.ecoli60.mci.I60_1206	dump.out.ecoli60.mci.I20_626	1.0	1.0
dump.out.ecoli60.mci.I60_1207	dump.out.ecoli60.mci.I20_627	1.0	1.0
dump.out.ecoli60.mci.I60_1208	dump.out.ecoli60.mci.I20_628	1.0	1.0
dump.out.ecoli60.mci.I60_1209	dump.out.ecoli60.mci.I20_2	0.0026455026455026454	1.0
dump.out.ecoli60.mci.I60_1210	dump.out.ecoli60.mci.I20_629	1.0	1.0
dump.out.ecoli60.mci.I60_1211	dump.out.ecoli60.mci.I20_630	1.0	1.0
dump.out.ecoli60.mci.I60_1212	dump.out.ecoli60.mci.I20_631	1.0	1.0
dump.out.ecoli60.mci.I60_1213	dump.out.ecoli60.mci.I20_105	0.16666666666666666	1.0
dump.out.ecoli60.mci.I60_1214	dump.out.ecoli60.mci.I20_632	1.0	1.0
dump.out.ecoli60.mci.I60_1215	dump.out.ecoli60.mci.I20_633	1.0	1.0
dump.out.ecoli60.mci.I60_1216	dump.out.ecoli60.mci.I20_6	0.009174311926605505	1.0
dump.out.ecoli60.mci.I60_1217	dump.out.ecoli60.mci.I20_11	0.021739130434782608	1.0
dump.out.ecoli60.mci.I60_1218	dump.out.ecoli60.mci.I20_11	0.021739130434782608	1.0
dump.out.ecoli60.mci.I60_1219	dump.out.ecoli60.mci.I20_4	0.004524886877828055	1.0
dump.out.ecoli60.mci.I60_1220	dump.out.ecoli60.mci.I20_6	0.009174311926605505	1.0
dump.out.ecoli60.mci.I60_1221	dump.out.ecoli60.mci.I20_634	1.0	1.0
dump.out.ecoli60.mci.I60_1222	dump.out.ecoli60.mci.I20_635	1.0	1.0
dump.out.ecoli60.mci.I60_1223	dump.out.ecoli60.mci.I20_636	1.0	1.0
dump.out.ecoli60.mci.I60_1224	dump.out.ecoli60.mci.I20_637	1.0	1.0
dump.out.ecoli60.mci.I60_1225	dump.out.ecoli60.mci.I20_638	1.0	1.0
dump.out.ecoli60.mci.I60_1226	dump.out.ecoli60.mci.I20_639	1.0	1.0
dump.out.ecoli60.mci.I60_1227	dump.out.ecoli60.mci.I20_640	1.0	1.0
dump.out.ecoli60.mci.I60_1228	dump.out.ecoli60.mci.I20_641	1.0	1.0
dump.out.ecoli60.mci.I60_1229	dump.out.ecoli60.mci.I20_642	1.0	1.0
dump.out.ecoli60.mci.I60_1230	dump.out.ecoli60.mci.I20_643	1.0	1.0
dump.out.ecoli60.mci.I60_1231	dump.out.ecoli60.mci.I20_114	0.2	1.0
dump.out.ecoli60.mci.I60_1232	dump.out.ecoli60.mci.I20_644	1.0	1.0
dump.out.ecoli60.mci.I60_1233	dump.out.ecoli60.mci.I20_645	1.0	1.0
dump.out.ecoli60.mci.I60_1234	dump.out.ecoli60.mci.I20_3	0.00423728813559322	1.0
dump.out.ecoli60.mci.I60_1235	dump.out.ecoli60.mci.I20_646	1.0	1.0
dump.out.ecoli60.mci.I60_1236	dump.out.ecoli60.mci.I20_19	0.045454545454545456	1.0
dump.out.ecoli60.mci.I60_1237	dump.out.ecoli60.mci.I20_19	0.045454545454545456	1.0
dump.out.ecoli60.mci.I60_1238	dump.out.ecoli60.mci.I20_647	1.0	1.0
dump.out.ecoli60.mci.I60_1239	dump.out.ecoli60.mci.I20_648	1.0	1.0
dump.out.ecoli60.mci.I60_1240	dump.out.ecoli60.mci.I20_649	1.0	1.0
dump.out.ecoli60.mci.I60_1241	dump.out.ecoli60.mci.I20_24	0.058823529411764705	1.0
dump.out.ecoli60.mci.I60_1242	dump.out.ecoli60.mci.I20_650	1.0	1.0
dump.out.ecoli60.mci.I60_1243	dump.out.ecoli60.mci.I20_651	1.0	1.0
dump.out.ecoli60.mci.I60_1244	dump.out.ecoli60.mci.I20_3	0.00423728813559322	1.0
dump.out.ecoli60.mci.I60_1245	dump.out.ecoli60.mci.I20_652	1.0	1.0
dump.out.ecoli60.mci.I60_1246	dump.out.ecoli60.mci.I20_248	0.3333333333333333	1.0
dump.out.ecoli60.mci.I60_1247	dump.out.ecoli60.mci.I20_653	1.0	1.0
dump.out.ecoli60.mci.I60_1248	dump.out.ecoli60.mci.I20_1	0.0012360939431396785	1.0
dump.out.ecoli60.mci.I60_1249	dump.out.ecoli60.mci.I20_654	1.0	1.0
dump.out.ecoli60.mci.I60_1250	dump.out.ecoli60.mci.I20_351	0.5	1.0
dump.out.ecoli60.mci.I60_1251	dump.out.ecoli60.mci.I20_92	0.14285714285714285	1.0
dump.out.ecoli60.mci.I60_1252	dump.out.ecoli60.mci.I20_92	0.14285714285714285	1.0
dump.out.ecoli60.mci.I60_1253	dump.out.ecoli60.mci.I20_655	1.0	1.0
dump.out.ecoli60.mci.I60_1254	dump.out.ecoli60.mci.I20_656	1.0	1.0
dump.out.ecoli60.mci.I60_1255	dump.out.ecoli60.mci.I20_657	1.0	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1	0.7405004633920297	0.9876390605686032
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_6	0.05935251798561151	0.6055045871559633
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_32	0.008379888268156424	0.6428571428571429
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_59	0.00841908325537886	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_73	0.0046641791044776115	0.625
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_95	0.005612722170252572	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_100	0.003734827264239029	0.6666666666666666
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_118	0.003738317757009346	0.8
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_134	0.003738317757009346	0.8
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_142	0.003738317757009346	0.8
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_157	0.0037418147801683817	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_158	0.002803738317757009	0.75
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_160	0.002803738317757009	0.75
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_175	0.002803738317757009	0.75
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_193	0.002806361085126286	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_195	0.002806361085126286	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_205	0.002806361085126286	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_207	0.002806361085126286	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_210	0.002806361085126286	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_227	0.001869158878504673	0.6666666666666666
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_231	0.002806361085126286	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_273	0.0018709073900841909	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_278	0.0018709073900841909	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_282	0.0018709073900841909	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_284	0.0018709073900841909	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_321	0.0018709073900841909	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_327	0.0018709073900841909	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_367	0.0018709073900841909	1.0
dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_487	0.0009354536950420954	1.0
dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2	0.721030042918455	0.8888888888888888
dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_16	0.032036613272311214	0.5185185185185185
dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_25	0.02564102564102564	0.6875
dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_87	0.01650943396226415	1.0
dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_92	0.01411764705882353	0.8571428571428571
dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_189	0.007075471698113208	1.0
dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_242	0.007075471698113208	1.0
dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_264	0.0047169811320754715	1.0
dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_292	0.0047169811320754715	1.0
dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_303	0.0047169811320754715	1.0
dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_340	0.0047169811320754715	1.0
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_3	0.5555555555555556	0.9957627118644068
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_9	0.11529411764705882	0.9423076923076923
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_10	0.06605922551252848	0.6304347826086957
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_19	0.03981264637002342	0.7727272727272727
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_72	0.014150943396226415	0.75
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_82	0.014184397163120567	0.8571428571428571
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_83	0.009411764705882352	0.5714285714285714
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_109	0.014218009478672985	1.0
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_184	0.0071090047393364926	1.0
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_229	0.0071090047393364926	1.0
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_233	0.0071090047393364926	1.0
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_330	0.004739336492890996	1.0
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_351	0.004739336492890996	1.0
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_356	0.004739336492890996	1.0
dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_360	0.004739336492890996	1.0
dump.out.ecoli60.mci.I14_4	dump.out.ecoli60.mci.I20_4	0.7692307692307693	0.9502262443438914
dump.out.ecoli60.mci.I14_4	dump.out.ecoli60.mci.I20_34	0.033707865168539325	0.6428571428571429
dump.out.ecoli60.mci.I14_4	dump.out.ecoli60.mci.I20_93	0.015151515151515152	0.6666666666666666
dump.out.ecoli60.mci.I14_4	dump.out.ecoli60.mci.I20_110	0.022900763358778626	1.0
dump.out.ecoli60.mci.I14_4	dump.out.ecoli60.mci.I20_112	0.019083969465648856	1.0
dump.out.ecoli60.mci.I14_4	dump.out.ecoli60.mci.I20_154	0.015267175572519083	1.0
dump.out.ecoli60.mci.I14_4	dump.out.ecoli60.mci.I20_191	0.0076045627376425855	0.6666666666666666
dump.out.ecoli60.mci.I14_4	dump.out.ecoli60.mci.I20_312	0.007633587786259542	1.0
dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_5	0.574468085106383	0.9908256880733946
dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_17	0.13829787234042554	0.9629629629629629
dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_28	0.0855614973262032	1.0
dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_47	0.03664921465968586	0.6363636363636364
dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_127	0.02127659574468085	0.8
dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_133	0.026737967914438502	1.0
dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_152	0.0213903743315508	1.0
dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_177	0.015957446808510637	0.75
dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_289	0.0106951871657754	1.0
dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_309	0.0106951871657754	1.0
dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_328	0.0106951871657754	1.0
dump.out.ecoli60.mci.I14_6	dump.out.ecoli60.mci.I20_8	0.6483516483516484	0.9833333333333333
dump.out.ecoli60.mci.I14_6	dump.out.ecoli60.mci.I20_33	0.15555555555555556	1.0
dump.out.ecoli60.mci.I14_6	dump.out.ecoli60.mci.I20_111	0.06666666666666667	1.0
dump.out.ecoli60.mci.I14_6	dump.out.ecoli60.mci.I20_173	0.044444444444444446	1.0
dump.out.ecoli60.mci.I14_6	dump.out.ecoli60.mci.I20_200	0.03333333333333333	1.0
dump.out.ecoli60.mci.I14_6	dump.out.ecoli60.mci.I20_361	0.022222222222222223	1.0
dump.out.ecoli60.mci.I14_7	dump.out.ecoli60.mci.I20_11	0.39759036144578314	0.717391304347826
dump.out.ecoli60.mci.I14_7	dump.out.ecoli60.mci.I20_27	0.22857142857142856	1.0
dump.out.ecoli60.mci.I14_7	dump.out.ecoli60.mci.I20_54	0.0958904109589041	0.7
dump.out.ecoli60.mci.I14_7	dump.out.ecoli60.mci.I20_162	0.04225352112676056	0.75
dump.out.ecoli60.mci.I14_7	dump.out.ecoli60.mci.I20_291	0.02857142857142857	1.0
dump.out.ecoli60.mci.I14_8	dump.out.ecoli60.mci.I20_7	0.9545454545454546	1.0
